,,,,LGGE Grenoble,,,,University of Bern,,,,University of Bern,,,,,LGGE Grenoble,,,,University of Bern,,,,,LGGE Grenoble,,,,University of Bern,,,,,,University of Bern,,,,,,Oregon State University,,,,,LGGE Grenoble,,,,,LGGE Grenoble,,,,,University of Bern,,,,,University of Bern,,,,,CSIRO Australia,,Oregon State University,,,,University of Bern,,,,,,CSIRO Australia,,,,,,,,Oregon State University,,,,Oregon State University,,,,,Oregon State University,,,,University of Bern,,,,,,
"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),Depth (m),tentatively synchronized on EDC3 gasage (yr),CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),Depth (m),"Gasage (TALDICE-1a, yr BP)","Gasage (EDML1 Sz4, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDML1 Sz4, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Reference,Depth (m),"Age (Ahn et al., 2008)",tentatively synchronized on AICC2012 based on synchronization applied in Bereiter et al. (2012),CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),"Gasage (MacFarling Meure et al., 2006, yr BP)",CO2 (ppmv),Depth (m),"Gasage (WDC06A-7, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDML1 Sz4, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Reference,Site code,Sample type,Depth (m),"Gasage (Rubino et al., 2013, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (tuned to GICC05/AICC2012 by Ahn et al. (2014), yr BP)",CO2 (ppm),sigma mean CO2 (ppmv),depth (m),"Gasage (tuned to GICC05/AICC2012 by Ahn et al. (2014), yr BP)",age uncertianty (yr),CO2 (ppm),uncertainty (ppm),Depth (m),"Gasage (WDC06A-7, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (AICC2012, yr BP)",corrected CO2 (ppmv),analytical sigma mean CO2 (ppmv),Correcting Factor (ppmv),lower bound (2 sigma) of correction F. (ppmv),upper bound (2 sigma) of correction F. (ppmv)
5370,5581.297333333333,267.6,2,1637.6,114096,115269.2,261.4,450.05,48488,206.9,0.6,2822.01,467602,470040.1272727275,205.5,0.9,,,,,3085.65,687949,690476.7272727273,232.3,1,,,,,1161.325,46576.4875,46333.111707034725,46308.5475,218.34888238109227,1.4496019365237585,1700.6295,59489.2894,60373.05923333333,212.87091028761074,0.709019391700449,2,1844.41,44383,45795.385209892396,215.54,1.26,536.25,18239.12,19404.1,188.26,1.13,,,,,,,,,,,1782.035,134390,134522.2787878788,212.43,NAN,51,296,184.43,468,282.72814432983336,0.4154638577180155,145.64666666666668,954.6113333333335,858.5348044444446,282.0754129124658,1.5074541196066922,2,DE08,ice,78.8,-22.041017810000085,330.3504422217994,2.2143920320771286,330.3504422217994,2.2143920320771286,765.9825000000001,28577.399999999998,193.10010418009998,0.05499999999999261,515.09,8241.5,1,263.114376962525,0.7850000000125906,2011.2540000000001,11926.956,262.57498699245264,5.263207753720935,3006.4474999999998,587888.6681818177,234.40092907192803,0.5019958595323035,0,0,2.1936
5476,5757.606363636363,265.9,0.9,1644,114601,115664,274.5,450.83,49104,206.9,0.7,2822.66,468323,470725.97575757554,206.5,0.9,,,,,3086.03,688195,690739.5030303032,233,0.5,,,,,1165.926,46883.431,46621.92516752876,46635.901999999995,216.41663219437746,1.436574184581793,1702.9725,59622.572,60516.6315,217.25313232793502,0.6007977348797495,2,1847.46,44516,45971.294039293556,219.62,0.94,539,18502.2,19576.633333333335,189.01,0.88,,,,,,,,,,,1799.455,137498,137763.42424242423,199.18,NAN,51,296.2,186.51,477.9000000000001,283.3154538413333,0.7058261706030925,145.95250000000001,959.5352500000002,863.4277300000002,282.6176186927535,0.3595871297062809,2,DE08-2,ice,89.5,-20.872681979999925,326.3093257445175,1.3421433574187778,326.3093257445175,1.3421433574187778,766.3287500000001,28626.4,192.8154242622,0.15500000000000114,515.3475,8254.55,3.150000000001455,264.0982710483,0.7800000000076266,2013.2735,11948.086,252.91570205793047,2.0423481441827143,3006.8224999999998,588279.3499999996,238.78411585346242,0.9756810880396091,0,0,2.2055
5562,5852.259636363636,265.5,0.8,1651,115118,116071,273.2,452.33,50357,212.3,0.5,2823.11,468810,471200.793939394,215.5,2.3,,,,,3086.73,688652,691223.5636363636,235.8,1.1,,,,,1167.5255,46987.5442,46722.328803707904,46746.4378,214.18284619947886,0.9871078824358178,1707.9195,59902.7022,60817.61723333333,213.77895408048403,1.3839432095256932,2,1855.09,44831,46361.762341872294,221,0.6,542.85,18823.88,19825,189.39,1.11,,,,,,,,,,,1804.63,138462,138834.296969697,198.55,1.08,54,298.2,187.745,482.79999999999995,283.7766743051667,0.5379226094938213,148.0625,990.8375,896.0293750000001,284.11150300725103,0.4243450434545475,2,DE08-2,ice,89.9,-20.65630200999999,326.6491948420144,1.1616820462425592,326.6491948420144,1.1616820462425592,766.9625000000001,28724.3,193.80250764615002,0.20000000000000284,515.4575,8259.9,2,264.0772382715,0.641149683507447,2015.2385000000002,11969.551,257.9931437879996,1.299308075453149,3007.4574999999995,588940.9045454541,246.34602904387208,1.8029438166959193,0,0,2.2255
5657,5934.091454545454,260.7,1.6,1669.2,116501,117287.4,262.5,452.99,50928,214.3,1.1,2823.76,469470,471824.53333333344,218.7,0.9,,,,,3087.08,688881,691465.5939393939,234.9,1.2,,,,,1169.275,47116.87000000001,46832.14822321114,46887.935000000005,210.83763232817873,1.5006610348474876,1711.6295,60114.83655,61060.877466666665,207.954258455404,1.2594333599101175,2,1859.57,45120,46585.808263374085,217.56,0.82,548.35,19300.4,20120.833333333336,188.37,0.59,,,,,,,,,,,1809.58,139426,139949.96969696967,192.75,0.19,56,293.8,190.062,493.0999999999999,281.08981624337497,0.2522880509869396,148.95250000000001,1002.7635000000001,908.3095950000003,283.55231457658255,1.2154048308229644,2,DSSW20K,firn,47,-20.637150239999983,324.90492011289086,0.16405757988961284,324.9059936630005,0.17552764973670698,767.7545,28841.9,193.8897968002,0.3400000000068137,515.8175,8274.75,2.4499999999989086,264.80995846415004,0.75,2017.2585,11990.691,259.3912977602452,1.3864577081067966,3007.9225,589425.3500000003,250.20456464222792,0.40071089974408963,0,0,2.2402
5716,5999.3760606060605,266.7,0.9,1687.2,117750,118266,267.6,453.52,51367,218,0.7,2824.22,469941,472263.06666666636,229.2,1.4,,,,,3087.76,689304,691970.2060606062,235.8,2,,,,,1171.475,47280.87249999999,46994.36508777666,47086.27499999999,210.2720270577908,0.5322358946823342,1713.9435,60269.97890000001,61234.84403333334,210.56770709704924,1.0101836633050179,2,1861.17,45223,46668.18345075339,219.39,0.53,552.75,19703.4,20420.6,188.96,0.56,,,,,,,,,,,1820.667,141658,142360.5618181818,196.51,0.95,61,291.5,192.474,502.70000000000005,283.5112236785,0.3993009431158475,150.0625,1010.5250000000001,924.8925,284.5002396124801,0.492232905491703,2,DSSW20K,firn,47,-20.637150239999983,324.8810194360893,0.27001139314005673,,,768.117,28902.7,192.68758991725,0.5350000000032421,516.24,8290.85,0.75,262.2701934424,0.030000000000001137,2019.2643750000002,12015.895,251.85064164274337,1.452015497417635,3008.5574999999994,590040.145454545,248.10464236577934,0.559608662543458,0,0,2.2602
5855,6089.807878787879,265.5,0.8,1700.9,118649,118967.75,273.7,455.16,52618,216.9,0.7,2824.86,470597,472863.2727272727,232.7,0.7,,,,,3088.23,689603,692321.709090909,239.9,0.6,,,,,1173.6844999999998,47477.05369999999,47238.882093383734,47314.97619999998,207.5966069009341,1.2005871906427468,1718.9195,60599.37125,61554.1108,210.90340290966515,0.7008887042887728,2,1862.59,45313,46755.93230394305,218.62,2.56,555.5,19949.85,20757.933333333338,189.12,0.27,,,,,,,,,,,1826.385,142758,143651.30000000002,194.59,NAN,61,292.2,194.375,510.5999999999999,281.85381632825,1.6678555296995543,150.8625,1021.0850000000002,937.7330333333335,283.0061358145081,1.4726120904756486,2,DSSW20K,firn,47,-20.637150239999983,325.0382094229711,0.06043054564099139,,,768.4325,28948.6,193.25940327540002,0.7299999999938761,516.5,8300.5,0.3999999999996362,263.97446949224997,0.16500000000002046,2021.2575000000004,12037.316,252.40713321971356,0.3529837130095197,3009.0225,590488.8000000002,243.5553025827732,0.7599033856330139,0,0,2.2749
5998,6301.963333333333,263.2,0.6,1716,119672,119923,271.9,456.72,53630,211.7,0.7,2825.31,471046,473217.81818181806,243.7,1.8,,,,,3088.93,690057,692834.115151515,235.6,1.3,,,,,1175.5745,47653.45829999999,47448.04124278287,47524.35689999999,204.25993514002081,0.9756946684398324,1723.6295,60931.72075,61900.7233,206.3768851547348,1.1971417450755473,2,1864.56,45436,46887.23476824368,217.23,2.04,557.7,20149.39,21038.9,189.74,NAN,,,,,,,,,,,1831.725,143818,144799.59090909088,196.02,NAN,64,290.6,196.5275,521.9000000000001,282.51246569566666,0.4697142797139393,151.15749999999997,1026.4909999999993,942.8270799999995,282.82044407632355,0.843149355229252,2,DSSW20K,firn,47,-20.637150239999983,324.7998256800508,0.20761108027616693,,,768.84,29008.9,192.8724796734,0.4900000000027678,516.59,8303.850000000002,0.3499999999985448,262.49582412899997,0.5,2023.3605,12058.796,257.09803694796494,0.6956406819534284,3009.5724999999998,591019.4666666666,237.37751240309967,0.7514988885033725,0,0,2.2923
6039,6337.206909090909,262.7,0.9,1726.8,120382,120584.6,265.2,457.62,54250,210.8,0.7,2826.05,471763,473800.8484848487,243.9,1.1,,,,,3089.3,690294,693079.2121212122,234.8,2.1,,,,,1177.275,47808.31500000001,47636.2291441338,47710.390000000014,203.7878948817506,0.3866234346912695,1731.9203333333332,61534.00026666666,62552.00602222222,202.5567478249938,0.945068176947245,2,1867.9,45654,47124.46570884761,211.58,0.64,578.05,22008.84,22229.599999999995,185.16,0.77,,,,,,,,,,,1837.392,144907,146108.24363636365,193.59,0.64,66,289.8,198.15,528.7,284.556435521,0.32880685962762457,151.95250000000001,1044.6170000000004,957.3999600000003,281.9102186800945,0.6300971000024016,2,DE08-2,ice,90.47,-20.22168347999991,324.5570616692709,0.6340878698843293,324.5570616692709,0.6340878698843293,769.74375,29150.699999999997,192.26433856792502,0.16500000000000623,516.6880000000001,8307.500000000002,1.8999999999996362,262.3777933914,0.06000000000000227,2025.2655,12079.849,255.03138662276533,2.5685204930827545,3010.8475,592383.4712121211,225.67880356583396,1.1274976170016897,0,0,2.3327
6131,6401.244848484847,261.2,0.7,1736.8,121017,121172.6,277.6,458.73,55053,208,0.9,2826.42,472095,474092.3636363638,245.6,0.9,,,,,3090.05,690771,693576.0303030305,240,2.1,,,,,1179.5245,48025.9736,47885.172798405394,47943.751099999994,205.65965094423697,0.9718978970553032,1734.8000000000002,61763.360000000015,62774.57333333335,202.7086782342372,2.335114615637047,2,1871.26,45872,47386.67072342535,206.99,0.29,,,,,,,,,,,,,,,,1848.028,146954,148233.46545454545,195.81,4.05,66,289,200.1475,537.2,282.5356926255,0.0776365326599631,154.0625,1074.78125,994.2865833333334,282.0220072772952,1.1068133498473403,2,DE08,ice,83.01,-19.423218019999922,323.87467047016156,0.6340656540477071,324.70605757685405,0.6340788835955808,770.1025,29205.3,188.0966829643,0.03499999999999659,516.7875,8311.15,2.0500000000010914,263.80481111349997,0.7999999999996361,2027.2614999999998,12105.248,259.6570401748525,1.9876851919274323,3011.2224999999994,592785.516666666,229.38667009211042,1.2532747452078818,0,0,2.3445
6263,6572.291575757575,261.1,0.4,1758.2,122344,122447.2,272.1,459.81,55927,211.5,0.6,2827.53,473102,474974.10909090936,241.2,1.7,,,,,3090.42,690999,693821.1272727274,234,0.8,,,,,1181.9245,48260.027350000004,48150.77171827732,48223.18175000001,206.18208295015899,2.047217959921956,1736.9450000000002,61946.52950000001,62960.89566666668,200.14813320360096,0.6469126275966279,2,1873.26,46002,47529.41879302349,209.25,1.24,,,,,,,,,,,,,,,,1853.91,148111,149466.14545454548,201.78,NAN,76,290.5,201.78,543.5,284.76050069025,1.4318843003275912,154.96083333333334,1083.1357500000001,1004.7875011111113,282.60066724635857,1.0500067055941928,2,DE08-2,ice,91.6,-19.42203954999991,325.5374446835465,0.6340921131434545,,,770.4005,29249.600000000002,192.39141674277,0.9709449005998889,517.25,8327,1.5,263.4739931276667,0.9699713626940023,2029.2575,12124.583,257.01913649818056,0.8701877668305773,3011.8725,593561.2454545454,233.1632188953882,0.28248060194336955,0,0,2.3651
6354,6682.545393939393,259.4,0.6,1770,123070,123087,276.4,461.92,57477,218.2,0.7,2828.63,474162,475925.2000000002,233.1,0.6,,,,,3091.13,691432,694281.9696969698,235.6,1,,,,,1183.475,48413.93999999999,48322.35968713622,48427.859999999986,200.97514386943084,0.5644855670985924,1743.9725,62480.864250000006,63555.792666666675,197.40343593339372,1.220084715487215,2,1880.36,46448,48053.56442620545,205.61,1.63,,,,,,,,,,,,,,,,1859.38,149174,150594.8848484849,202.51,NAN,77,287.2,204.99,558.7,285.2233802205,0.5611001458228035,155.14249999999998,1085.6802499999997,1006.9110633333332,279.0787771703706,0.7126649433543556,2,DE08-2,ice,92.21,-18.98437082999999,325.07717594979096,0.6340901325992147,325.07717594979096,0.6340901325992147,770.92525,29323.899999999998,191.0119519104,0.8900000000033877,517.6175,8337.95,0.3499999999985448,263.3111784675,1.049999999996951,2031.2565000000002,12146.495,255.13879991205624,1.412474153146747,3012.2774999999997,594046.754545454,238.1475936125431,0.8935873097575461,0,0,2.378
6434,6769.652545454545,262.1,0.9,1789.2,124213,124161.2,268.7,464.13,58891,220.4,0.9,2829.72,475218,476949.7999999998,232.8,1.1,,,,,3091.52,691672,694534.8787878789,236.6,0.7,,,,,1187.5755,48860.50214999999,48776.14650835904,48987.952649999985,201.57862918592315,0.8803304688920406,1747.6295,62742.782999999996,63896.87993333334,197.24236643525396,0.7811382073070093,1,1884.88,46740,48463.7304769868,204.28,1.02,,,,,,,,,,,,,,,,1864.56,150137,151444.85454545452,202.35,1.86,81,287.7,207.166375,568.5999999999999,283.53610967475004,0.6268418597847367,155.95250000000001,1098.0732500000001,1019.600016666667,278.1134434478008,0.8078447493005334,2,DE08,ice,83.89,-18.813869489999888,324.08551736938495,0.6340723741433282,324.08551736938495,0.6340723741433282,771.22625,29366.1,189.82870639425,0.3049999999999926,517.92,8346.899999999998,2.100000000002183,261.925592482,0.4099999999765465,2033.278333333333,12168.481,255.42428040746907,0.8549339323768892,3012.9574999999995,594863.8121212114,237.97721461986356,1.0535690359542107,0,0,2.3995
6545,6880.308666666668,262.9,0.5,1790,124257,124206,266.6,465.02,59474,215,0.9,2830.82,476240,477941.0000000001,236.6,1,,,,,3092.16,692057,694951.1454545454,235.5,0.9,,,,,1189.926,49118.66359999999,49036.26745050859,49302.98039999999,200.12004323663527,0.4030256278081099,1749.9735,62924.50385,64113.77896666667,199.7280299125443,1.3110146840822285,1,1892.21,47228,49046.722772015026,205.36,1,,,,,,,,,,,,,,,,1875.895,152324,153774.6575757576,198.78,1.73,83,285.2,207.825,571.3,284.13171451833335,0.9003478189477627,157.0625,1111.3875,1040.2554166666666,280.25862964758824,0.9976697742015304,2,DE08,ice,84.32,-18.53874855999993,320.38065078205506,1.161646626068965,320.38065078205506,1.161646626068965,771.5283333333333,29410.2,189.2132558424,0.6607823645732186,518.65,8369,1.1999999999989086,261.8789852676,0.7609478738169587,2035.2565000000002,12190.414,254.96816256782247,0.7318602806397894,3013.4225,595436.4666666667,232.91795566697328,0.5962378482178416,0,0,2.4142
6617,6970.077393939396,258.1,1.4,1799,124789,124716,266.3,465.74,59955,214.9,0.6,2831.93,477162,478892.4606060604,239.1,0.9,,,,,3092.62,692338,695258.9272727272,235.9,1.4,,,,,1191.0555,49244.13829999999,49161.26494217331,49462.655249999996,204.05803785391646,1.2210021850397488,1755.9656666666667,63379.86706666667,64657.29413333334,203.69546669849038,0.5062972981758816,1,1894.8,47402,49248.98795669546,205.51,1.63,,,,,,,,,,,,,,,,1881.065,153346,154889.1272727273,196.3,NAN,86,285.4,209.79833333333332,580.8,285.31628793983333,0.5181898146300532,157.65749999999997,1122.6924999999994,1049.3509833333328,279.57340670883207,1.2468152963893757,2,DE08,ice,86.77,-16.78904407999994,320.4923553617883,1.161661606592592,320.4923553617883,1.161661606592592,772.874,29609.199999999997,189.24251845,0.03999999999999204,518.835,8374.6,2,261.7827720487,0.39565697824935475,2037.2565000000002,12211.34,253.6533400802813,1.227277836571378,3014.06,596221.5575757573,221.21724287329997,1.7682609591816072,0,0,2.4345
6713,7038.269878787879,257.6,0.9,1804,125081,125006,279.7,466.48,60431,212.5,0.7,2832.56,477719,479402.95151515136,236.5,1.2,,,,,3093.33,692765,695733.9818181818,232.9,0.6,,,,,1193.325,49485.73500000001,49412.42192077719,49728.31500000001,203.8713291389937,1.259233519834919,1758.6295,63590.160350000006,64867.4226,201.67027938028278,1.1874563560641034,1,1903.72,47973,49964.4666112057,201.79,2.79,,,,,,,,,,,,,,,,1886.95,154543,156306.8181818182,189.38,NAN,91,286.5,212.65569999999997,593.8,284.6838518218,1.2981084214013543,157.95250000000001,1128.2975000000004,1053.8605500000003,281.05209864166295,1.1181067348104587,2,DE08-2,ice,95.7,-16.54523532999997,322.1747797142201,1.3421349593107779,322.1747797142201,1.3421349593107779,773.3575000000001,29681.2,189.77280474485,0.24500000000000452,519.825,8404.55,0.75,264.4684488132,0.23132468763863334,2039.2634999999998,12232.921,253.23182055441774,1.6042965419405086,3014.5225,596791.1333333332,216.4410115698623,0.91316283531538,0,0,2.4491
6838,7188.070303030302,262.3,0.9,1807,125262,125194,273,467.78,61239,204.6,0.4,2833.02,478124,479775.69090909074,231.3,1,,,,,3093.7,692990,695981.5454545453,234.8,1.5,,,,,1195.525,49714.777500000004,49655.88759732645,50006.51000000001,204.37676012041777,1.6493255086518053,1760.93,63750.75000000001,65046.72066666667,199.17080568979725,0.6587740542098689,1,1909.75,48388,50478.416447343465,211.47,1.09,,,,,,,,,,,,,,,,,,,,,96,287,214.24283333333335,601.7,283.7169479141666,0.693672593992895,160.65749999999997,1170.4722499999998,1099.571383333333,279.1921550521413,0.7606569423955707,2,DE08-2,ice,96.36,-15.866011569999955,320.98156635342656,1.742192460570347,320.98156635342656,1.742192460570347,773.7715000000001,29742.8,191.28441196185,0.2650000000000005,520.38,8421.5,1.5,263.85203808225003,0.044999999999987494,2041.2134999999998,12256.477,252.95174624217293,1.4827762724022882,3015.2475,597803.6136363635,216.27309709713364,1.4842578543166225,0,0,2.4722
6941,7274.009999999999,263,0.7,1810,125434,125381,277.1,470.18,62751,197.4,0.5,2833.66,478721,480328.2969696968,220.8,0.7,,,,,3094.45,693433,696436.6969696968,234.1,1.5,,,,,1197.347,49907.17,49857.52144399586,50220.546899999994,206.74402693868802,0.47550745724322324,1767.9775,64253.2025,65546.44649999999,208.9757824141881,3.3382138526070633,1,1911.29,48495,50594.47364390933,207.15,1.93,,,,,,,,,,,,,,,,,,,,,98,288.6,216.5071428571428,610.9000000000001,284.9105276962143,0.8768594601391994,171.65749999999997,1342.0914999999998,1248.156583333333,279.2327037834648,1.2945013232220168,1,DE08,ice,88.93,-15.297878110000056,319.1950596158425,0.9505340862308761,319.1950596158425,0.9505340862308761,774.41,29837.800000000003,190.9669244527,0.1599999999999966,520.665,8430.25,0.75,263.2526037409125,1.0415723290634555,2043.3575,12280.774,253.37721064234103,1.3322521569434795,3015.6224999999995,598329.7499999994,219.02228033882918,1.0028359108385987,0,0,2.4841
7028,7405.323818181818,260.7,0.6,1825.7,126347,126023.15,273.7,470.92,63205,203.6,1,2834.12,479144,480726.6848484848,218.8,2.3,,,,,3094.8,693639,696647.5454545455,234.1,1.3,,,,,1199.5755,50145.52094999999,50104.141107718584,50527.41474999999,207.40999031146947,0.4590722921753041,1770.6295,64446.383,65764.51269999999,198.17360428453378,0.7423763436748283,1,1914.31,48697,50828.05513124799,212.35,0.57,,,,,,,,,,,,,,,,,,,,,101,287.7,219.0815,621,284.54025962343746,0.6511198219313522,182.65749999999997,1506.9814999999994,1418.2446999999997,278.49261913063606,0.6866933689494419,1,DE08,ice,89.07,-15.226349230000096,319.8929363220089,0.6340673091157356,319.8929363220089,0.6340673091157356,775.1775,29952.100000000002,191.375496743275,1.2250000000032073,520.94,8438.7,1.1999999999989086,264.956002266,0.771384037520178,2045.2595000000001,12301.036,252.9240190698803,0.2940953344047306,3016.26,599218.2181818187,225.97166266475014,1.1365546928663077,0,0,2.5043
7112,7497.865393939395,258.4,0.8,1830,126598,126110,267.1,,,,,2835.22,480108,481662.9636363636,223.8,1.4,,,,,3095.53,694068,697091.8848484849,235.4,1,,,,,1203.5295,50579.54500000001,50541.715328207574,51029.17010000002,207.63643592103043,0.9100466307214294,1772.93,64619.76000000001,65937.23266666668,200.59108353507256,1.4596360005568931,1,1920.25,49092,51285.613599001284,213.91,2.43,,,,,,,,,,,,,,,,,,,,,104,283.3,220.9994166666667,629.7,284.3780858812084,0.37109682575803776,195.65749999999997,1715.8147499999998,1606.9335499999997,279.9963383145712,0.8186430657076992,1,DE08,ice,91.3,-13.564495589999979,319.12347301713646,0.9414084379614795,319.12347301713646,0.9414084379614795,775.4925000000001,29999,191.5673410079,0.22499999999999432,521.325,8450.65,0.75,265.4809777646,0.5950000000188025,2047.2595000000001,12321.276,254.73154369365116,1.3729762132867072,3016.7174999999997,599814.6318181817,229.38148051861887,1.3931304975329866,0,0,2.5189
7234,7661.3663636363635,260.1,0.6,1836,126886,126451,262.5,,,,,2836.32,481035,482580.96363636386,223.4,1.7,,,,,3095.92,694300,697340.5393939393,234.4,1.1,,,,,1206.5755,50917.31069999999,50893.220848340556,51431.446599999996,211.57084710504336,0.392047133733274,1779.9725,65145.077000000005,66439.3055,204.3859977224767,2.8744808900052328,1,1929.4,49712,51943.48346521764,216.76,0.28,,,,,,,,,,,,,,,,,,,,,104,285,222.92583333333332,638,285.37601433083336,0.27563228345118546,208.65749999999997,1915.5199999999995,1803.2905333333329,279.06856659171353,1.0924351211173475,1,DE08,ice,91.86,-13.200018279999995,319.06606441856763,0.6340641844304099,319.06606441856763,0.6340641844304099,776.185,30101.5,188.2467783878,0.5899999999962806,521.983,8471.1,2.399999999999636,263.14561741,0.36000000000001364,2049.2645,12343.121,250.9665079337188,0.7624581789404119,3017.8224999999998,601255.1499999998,232.45478922791705,1.3038065350794426,0,0,2.554
7320,7719.5915151515155,260.4,0.4,1841.6,127132,126990.79999999999,262.6,,,,,2837.43,481932,483395.3818181817,227.3,1.3,,,,,3096.56,694672,697748.5878787878,235.8,1.3,,,,,1209.275,51223.76000000001,51217.011077007046,51779.530000000006,215.07712976760632,1.772271181941183,1786.9725,65711.58275,66959.71066666667,207.20522458616006,1.6867769716178052,1,1938.5,50325,52591.258609723904,215.07,0.3,,,,,,,,,,,,,,,,,,,,,106,286.5,224.87,646.9000000000001,283.78994683650006,0.44340709489948477,219.65749999999997,2081.2912499999993,1978.0114999999994,276.22063602301625,0.6254222270883663,1,DE08,ice,92.6,-12.6152798600001,319.77605827448537,0.63406717106871,318.61106261456985,0.8978636498143594,776.7255,30181.7,188.475316491,0.6199999999962634,522.4425,8485.35,0.6499999999996362,262.7546649845,0.03499999999999659,2051.2565,12365.281,248.30941964788178,1.1644445095978526,3018.9225,602600.7500000002,237.8582812314746,0.7911132918851009,0,0,2.589
7413,7860.1816363636335,259.7,0.9,1852.4,127622,127575,275.3,,,,,2838.53,482803,484179.787878788,231.4,1.1,,,,,3097.02,694941,698041.8727272726,236.9,0.8,,,,,1211.5755,51485.26369999999,51492.94344264778,52086.81984999999,213.81781717736385,0.7325164623315384,1791.9775,66072.67775,67314.5875,201.14189964947187,2.002321175210418,1,1943.09,50636,52929.77341839498,218.12,2.35,,,,,,,,,,,,,,,,,,,,,112,284.1,226.08083333333335,652.3,284.3706200823333,1.316837758596645,230.65749999999997,2249.5447499999996,2062.9454,275.9761577537513,0.831978596232451,1,DE08,ice,92.65,-12.6152798600001,317.44606695465427,1.1616601285600088,,,777.37,30277.9,186.51738769949998,0.0799999999999983,522.9425,8500.8,0.2000000000007276,265.42747675575,0.3449999999999988,2053.2635,12388.308,247.00399847303908,1.207676580766401,3020.0225,603949.15,239.14012591458967,1.0943850856139088,0,0,2.6241
7507,7926.3653939393935,259.2,0.7,1859,127907,127834,275.6,,,,,2839.62,483649,484936.1818181817,231.4,1.3,,,,,3097.74,695383,698505.1090909089,236.7,1.9,,,,,1213.9255,51761.51960000001,51774.81306197219,52384.780900000005,219.08254103386616,0.2751713515158044,1797.9725,66505.71175,67729.6785,203.758804582249,1.0599860055072454,1,1945.98,50850,53142.15539590807,221.08,0.35,,,,,,,,,,,,,,,,,,,,,115,283.7,228.3103125,664,284.683354101875,1.2038012627108314,243.65749999999997,2461.5117499999997,2280.248416666666,275.2522749686739,1.3543811855256878,1,DE08,ice,92.76,-12.542091540000001,317.4481354802273,0.6340573456508688,317.4481354802273,0.6340573456508688,777.6034999999999,30312.699999999997,185.98864642130002,0.600000000000485,523.295,8511.599999999999,0.3000000000010914,264.9324338181,0.840000000000679,2055.2725,12409.378,250.4034368607132,1.4510225043370562,3021.1224999999995,605303.1499999992,244.53225161700482,0.7016670002253649,0,0,2.6592
7590,7975.853939393939,260.8,1.4,1869.3,128344,128329.95,274,,,,,2840.71,484465,485667.5212121211,231.2,1.2,,,,,3098.13,695618,698756.1272727274,237.6,0.7,,,,,1215.53,51942.073,51967.26404248537,52573.676,220.7236106732058,0.3561663133683005,1803.9775,66940.93824999999,68146.18849999999,200.17043811242027,1.6175015368730532,1,1953.17,51339,53664.728061730144,216.69,2.96,,,,,,,,,,,,,,,,,,,,,124,281.3,229.98075,671.1000000000001,283.717777447375,1.2842480361837891,255.65749999999997,2652.5882499999993,2451.8609499999993,274.2706022855074,1.1388464638196862,1,DE08,ice,92.92,-12.395341090000102,319.1381732232432,0.6340644686271447,319.1381732232432,0.6340644686271447,778.1735000000001,30400.5,184.2981804458,0.30000000000001137,523.923,8530.9,1.1000000000003638,267.681310935,0.6408067831514841,2057.259125,12431.925,251.67023851530323,0.8244290241025993,3022.1925,606625.9090909091,248.4801850050678,1.6785306654369767,0,0,2.6933
